index,name,platform,publisher,developer,cscore,uscore,date,genre
9854,The UnderGarden,Xbox360,Atari,VitaminGStudios,6.8,tbd,2010,Miscellaneous
9855,Tom Clancy's HAWX 2,Xbox360,Ubisoft,Ubisoft,6.8,6.4,2010,Action
9856,Galcon Fusion,PC,Galcon,PhilHassey,6.8,6.4,2010,Strategy
9857,Wii Party,Wii,Nintendo,NdCube,6.8,7.7,2010,Miscellaneous
9858,Vandal Hearts: Flames of Judgment,Xbox360,Konami,HijinxStudios,6.8,7.9,2010,Role-Playing
9859,Commander: Conquest of the Americas,PC,ParadoxInteractive,NitroGames,6.8,5.3,2010,Strategy
9860,Alien Breed 3: Descent,Xbox360,Team17,Team17,6.8,6.7,2010,Action
9861,The Biggest Loser: Ultimate Workout,Xbox360,THQ,BlitzGamesStudios,6.8,tbd,2010,Sports
9862,EA Sports Active 2,Xbox360,EASports,EACanada,6.8,5.4,2010,Sports
9863,Frenzic,DS,TwoTribes,TwoTribes,6.8,tbd,2010,Miscellaneous
9864,Aliens vs. Predator,PC,Sega,Rebellion,6.8,7.4,2010,Action
9865,Lead and Gold: Gangs of the Wild West,PlayStation3,ParadoxInteractive,FatsharkAB,6.8,8.4,2010,Action
9866,Enslaved: Odyssey to the West - Pigsy's Perfect 10,Xbox360,NamcoBandaiGames,NinjaTheory,6.8,7.5,2010,Action Adventure
9867,Hysteria Project,PlayStationPortable,SanukGames,Bulkypix,6.8,4.0,2010,Action Adventure
9868,FIFA Soccer 11,PlayStationPortable,ElectronicArts,"EASports,HBStudiosMultimedia",6.8,5.4,2010,Sports
9869,WRC: FIA World Rally Championship,PlayStation3,BlackBeanGames,MilestoneS.r.l,6.8,4.5,2010,Driving
9870,Groovin' Blocks,PlayStation3,SonyOnlineEntertainment,EmptyClipStudios,6.8,tbd,2010,Action
9871,Record of Agarest War,PlayStation3,AksysGames,CompileHeart,6.7,6.0,2010,Strategy
9872,Metal Slug XX,PlayStationPortable,Atlus,SNKPlaymore,6.7,6.3,2010,Action
9873,I Must Run!,PlayStationPortable,GamelionStudios,GamelionStudios,6.7,tbd,2010,Action
9874,Dragon Age: Origins - Leliana's Song,PlayStation3,ElectronicArts,BioWare,6.7,5.6,2010,Role-Playing
9875,Fret Nice,PlayStation3,Tecmo,"Tecmo,PiecesInteractive",6.7,5.0,2010,Action
9876,Space Ark,Xbox360,StrawdogStudios,StrawdogStudios,6.7,tbd,2010,Action
9877,NIER,Xbox360,SquareEnix,CaviaInc.,6.7,8.4,2010,Role-Playing
9878,The UnderGarden,PC,Atari,VitaminGStudios,6.7,5.8,2010,Miscellaneous
9879,Dracula: Undead Awakening,DS,ChillingoLtd,"ChillingoLtd,ChillingoLtd.,Chillingo",6.7,tbd,2010,Action
9880,Beat Sketcher,PlayStation3,SCEA,SCEJapanStudio,6.7,5.0,2010,Action
9881,Alien Breed 2: Assault,Xbox360,Team17,Team17,6.7,5.4,2010,Action
9882,Assassin's Creed II: Bonfire of the Vanities,Xbox360,Ubisoft,UbisoftMontreal,6.7,6.6,2010,Action Adventure
9883,Hyperballoid HD,PlayStation3,"AlawarEntertainment,Inc",iSquaredGames,6.7,6.8,2010,Action
9884,Phoenix Wright: Ace Attorney,Wii,Capcom,Capcom,6.7,8.5,2010,Adventure
9885,MySims SkyHeroes,Wii,ElectronicArts,"ElectronicArts,BehaviourInteractive",6.7,5.3,2010,Simulation
9886,Crazy Golf,DS,DTPEntertainment,CranberryProduction,6.7,tbd,2010,Sports
9887,Phoenix Wright: Ace Attorney - Trials and Tribulations,Wii,Capcom,Capcom,6.7,8.6,2010,Adventure
9888,Castlevania: Harmony of Despair,Xbox360,Konami,Konami,6.7,6.9,2010,Action Adventure
9889,Mafia II: Jimmy's Vendetta,PC,2KGames,2KCzech,6.7,4.1,2010,Action Adventure
9890,Assassin's Creed II:  Bonfire of the Vanities,PlayStation3,Ubisoft,UbisoftMontreal,6.7,5.1,2010,Action Adventure
9891,Mafia II: Jimmy's Vendetta,PlayStation3,2KGames,2KCzech,6.7,4.7,2010,Action Adventure
9892,Shank,PC,ElectronicArts,KleiEntertainment,6.7,6.8,2010,Action
9893,Tecmo Bowl Throwback,Xbox360,Tecmo,SouthendInteractive,6.7,7.3,2010,Sports
9894,Fragile Dreams: Farewell Ruins of the Moon,Wii,XSEEDGames,Tri-Crescendo,6.7,8.2,2010,Role-Playing
9895,Supermarket Mania,DS,G5Entertainment,G5Entertainment,6.7,tbd,2010,Simulation
9896,Dragon Age: Origins - Darkspawn Chronicles,PC,ElectronicArts,BioWare,6.6,5.3,2010,Role-Playing
9897,Supermarket Mania,PlayStationPortable,G5Software,G5Software,6.6,tbd,2010,Simulation
9898,The Silver Lining - Episode 1: What is Decreed Must Be,PC,Activision,PhoenixOnlineStudios,6.6,tbd,2010,Adventure
9899,Dragon Age: Origins - Leliana's Song,PC,ElectronicArts,BioWare,6.6,6.2,2010,Role-Playing
9900,WRC: FIA World Rally Championship,Xbox360,DeepSilver,MilestoneS.r.l,6.6,5.8,2010,Driving
9901,Mole Control,PC,MumboJumbo,Remode,6.6,tbd,2010,Miscellaneous
9902,Apache: Air Assault,PlayStation3,Activision,GaijinEntertainment,6.6,5.9,2010,Simulation
9903,PixelJunk Racers: 2nd Lap,PlayStation3,SCEA,Q-Games,6.6,4.1,2010,Driving
9904,nail'd,PlayStation3,DeepSilver,Techland,6.6,6.2,2010,Driving
9905,Patrician IV,PC,Kalypso,GamingMindsStudios,6.6,6.3,2010,Strategy
9906,Star Trek Online,PC,Atari,CrypticStudios,6.6,6.2,2010,Role-Playing
9907,Viral Survival,Wii,NISAmerica,PeakVox,6.6,tbd,2010,Action
9908,Tom Clancy's HAWX 2,PC,Ubisoft,Ubisoft,6.6,3.7,2010,Action
9909,Planet Minigolf,PlayStation3,ZenStudios,ZenStudios,6.6,8.3,2010,Sports
9910,Hegemony: Philip of Macedon,PC,LongbowDigitalArts,LongbowDigitalArts,6.6,8.1,2010,Strategy
9911,Tecmo Bowl Throwback,PlayStation3,Tecmo,SouthendInteractive,6.6,6.4,2010,Sports
9912,Kane & Lynch 2: Dog Days,PC,SquareEnix,NixxesSoftware,6.6,5.7,2010,Action
9913,Sackboy's Prehistoric Moves,PlayStation3,SCEA,MediaMolecule,6.6,6.3,2010,Action
9914,Monopoly Streets,Xbox360,ElectronicArts,ElectronicArts,6.6,6.6,2010,Miscellaneous
9915,Superstars V8 Racing,PlayStation3,O-Games,MilestoneS.r.l,6.6,5.5,2010,Driving
9916,Ghost Pirates of Vooju Island,PC,THQ,AutumnMoon,6.6,5.8,2010,Adventure
9917,Aero Racer,PlayStationPortable,HalfbrickStudios,HalfbrickStudios,6.5,6.2,2010,Driving
9918,Hearts of Iron III: Semper Fi,PC,ParadoxInteractive,ParadoxDevelopmentStudio,6.5,5.7,2010,Strategy
9919,Def Jam Rapstar,Wii,Konami,"TerminalReality,4mmGames",6.5,tbd,2010,Action
9920,Atelier Rorona: The Alchemist of Arland,PlayStation3,NISAmerica,Gust,6.5,6.1,2010,Role-Playing
9921,Aliens vs. Predator,PlayStation3,Sega,Rebellion,6.5,7.3,2010,Action
9922,Grotesque Tactics: Evil Heroes,PC,Meridian4,SilentDreams,6.5,5.8,2010,Strategy
9923,Sonic & Sega All-Stars Racing,PC,Sega,SumoDigital,6.5,8.3,2010,Driving
9924,Monopoly Streets,Wii,ElectronicArts,ElectronicArts,6.5,5.2,2010,Miscellaneous
9925,Sengoku Basara: Samurai Heroes,Wii,Capcom,Capcom,6.5,8.6,2010,Action
9926,James Bond 007: Blood Stone,PlayStation3,Activision,BizarreCreations,6.5,7.4,2010,Action
9927,Zombie Panic in Wonderland,Wii,AkaoniStudio,AkaoniStudio,6.5,7.3,2010,Action
9928,Eat Them!,PlayStation3,SCEA,FluffyLogic,6.5,7.2,2010,Action
9929,Harms Way,Xbox360,Bongfish,Bongfish,6.5,6.2,2010,Action
9930,SingStar Dance,PlayStation3,SCEA,SCEELondonStudio,6.5,3.9,2010,Action
9931,Prince of Persia: The Forgotten Sands,PlayStationPortable,Ubisoft,UbisoftQuebec,6.5,7.2,2010,Action Adventure
9932,Secret Files: Tunguska,Wii,DeepSilver,"10tacleStudios,FusionsphereSystems",6.5,7.9,2010,Adventure
9933,Blacklight: Tango Down,PC,IgnitionEntertainment,ZombieStudios,6.5,5.2,2010,Action
9934,Matt Hazard: Blood Bath and Beyond,PlayStation3,D3Publisher,ViciousCycle,6.5,6.4,2010,Action
9935,Star Wars: Clone Wars Adventures,PC,SonyOnlineEntertainment,SonyOnlineEntertainment,6.5,6.0,2010,Role-Playing
9936,Alpha Protocol,PlayStation3,Sega,ObsidianEntertainment,6.4,7.0,2010,Role-Playing
9937,Monopoly Streets,PlayStation3,ElectronicArts,ElectronicArts,6.4,6.1,2010,Miscellaneous
9938,Sam & Max: Beyond Time and Space,Wii,Atari,TelltaleGames,6.4,tbd,2010,Miscellaneous
9939,A Monsteca Corral: Monsters vs. Robots,Wii,Onteca,Onteca,6.4,tbd,2010,Action
9940,Apache: Air Assault,PC,Activision,GaijinEntertainment,6.4,7.3,2010,Simulation
9941,Arcania: Gothic 4,Xbox360,JoWooDEntertainmentAG,Spellbound,6.4,5.1,2010,Role-Playing
9942,Aliens vs. Predator,Xbox360,Sega,Rebellion,6.4,7.3,2010,Action
9943,Dynasty Warriors: Strikeforce,PlayStation3,Koei,OmegaForce,6.4,6.9,2010,Action
9944,GoldenEye 007,DS,Activision,n-Space,6.4,6.6,2010,Action
9945,White Knight Chronicles International Edition,PlayStation3,SCEA,Level5,6.4,8.0,2010,Role-Playing
9946,Alien Breed: Impact,PC,Team17,Team17,6.4,6.0,2010,Action Adventure
9947,lilt line,Wii,GaijinGames,differentcloth,6.4,8.4,2010,Action
9948,NeoGeo Battle Coliseum,Xbox360,SNKPlaymore,SNKPlaymore,6.4,7.9,2010,Action
9949,Sid Meier's Pirates!,Wii,Atari,Virtuos,6.4,7.5,2010,Strategy
9950,Alien Breed 3: Descent,PC,Team17,Team17,6.4,4.9,2010,Action
9951,Red Dead Redemption: Legends & Killers,PlayStation3,RockstarGames,RockstarSanDiego,6.4,6.5,2010,Action Adventure
9952,X-Men: The Arcade Game,PlayStation3,Konami,Konami,6.4,8.1,2010,Action
9953,Disgaea Infinite,PlayStationPortable,NISAmerica,NipponIchiSoftware,6.4,4.6,2010,Adventure
9954,Command & Conquer 4: Tiberian Twilight,PC,ElectronicArts,EALA,6.4,2.1,2010,Strategy
9955,Michael Jackson: The Experience,DS,Ubisoft,Ubisoft,6.4,7.6,2010,Action
9956,Naruto Shippuden: Naruto vs. Sasuke,DS,TomyCorporation,TakaraTomy,6.4,tbd,2010,Action
9957,nail'd,Xbox360,DeepSilver,Techland,6.4,7.1,2010,Driving
9958,Arc Rise Fantasia,Wii,IgnitionEntertainment,"ImageEpoch,Imageepoch",6.4,8.0,2010,Role-Playing
9959,Star Wars: The Force Unleashed II,PlayStation3,LucasArts,LucasArts,6.3,6.7,2010,Action
9960,Alpha Protocol,Xbox360,Sega,ObsidianEntertainment,6.3,7.2,2010,Role-Playing
9961,DarkStar One: Broken Alliance,Xbox360,Kalypso,GamingMindsStudios,6.3,6.7,2010,Simulation
9962,Alien Breed 2: Assault,PC,Team17,Team17,6.3,5.5,2010,Action
9963,Sands of Destruction,DS,Sega,"ImageEpoch,Imageepoch",6.3,7.9,2010,Role-Playing
9964,Split/Second,PlayStationPortable,DisneyInteractiveStudios,BlackRockStudio,6.3,6.7,2010,Driving
9965,Matt Hazard: Blood Bath and Beyond,Xbox360,D3Publisher,ViciousCycle,6.3,8.7,2010,Action
9966,Alternativa,PC,BohemiaInteractive,CentauriProduction,6.3,5.7,2010,Adventure
9967,Lost Planet 2,PC,Capcom,Capcom,6.3,6.2,2010,Action
9968,Blacklight: Tango Down,PlayStation3,IgnitionEntertainment,ZombieStudios,6.3,6.4,2010,Action
9969,FIFA Soccer 11,DS,ElectronicArts,EASports,6.3,tbd,2010,Sports
9970,Blue Dragon: Awakened Shadow,DS,D3Publisher,Tri-Crescendo,6.3,6.6,2010,Role-Playing
9971,Scrap Metal,Xbox360,SlickEntertainment,SlickEntertainment,6.3,8.0,2010,Driving
9972,James Bond 007: Blood Stone,PC,Activision,BizarreCreations,6.3,7.1,2010,Action
9973,Front Mission Evolved,PC,SquareEnix,DoubleHelixGames,6.3,5.1,2010,Action
9974,Rulers of Nations: Geopolitical Simulator 2,PC,EnteractiveDistributionCo.,Eversim,6.3,5.9,2010,Simulation
9975,Rocket Knight,PC,Konami,"ClimaxGroup,ClimaxStudios",6.3,7.6,2010,Action
9976,Kane & Lynch 2: Dog Days,Xbox360,SquareEnix,IoInteractive,6.3,5.3,2010,Action
9977,Dragon Ball Z: Tenkaichi Tag Team,PlayStationPortable,NamcoBandaiGames,Spike,6.3,8.7,2010,Action
9978,Real Crimes: Jack the Ripper,DS,VirtualPlayground,VirtualPlayground,6.3,tbd,2010,Adventure
9979,DanceMasters,Xbox360,Konami,GCP1,6.3,6.4,2010,Action
9980,Arcania: Gothic 4,PC,JoWooDEntertainmentAG,Spellbound,6.3,4.0,2010,Role-Playing
9981,Disney Tangled: The Video Game,Wii,DisneyInteractiveStudios,PlanetMoonStudios,6.3,7.4,2010,Action
9982,Wakeboarding HD,PlayStation3,CreatStudios,"CreatStudios,TikGames,LLC",6.3,6.8,2010,Sports
9983,Alice in Wonderland,PC,DisneyInteractiveStudios,EtrangesLibellules,6.3,5.6,2010,Action
9984,Flipper,DS,Xform,GoodbyeGalaxyGames,6.3,tbd,2010,Miscellaneous
9985,Legend of the Guardians: The Owls of Ga'Hoole,PlayStation3,WarnerBros.InteractiveEntertainment,KromeStudios,6.2,tbd,2010,Action
9986,Transformers: War for Cybertron - Autobots,DS,Activision,VicariousVisions,6.2,7.9,2010,Action
9987,Transformers: War for Cybertron - Decepticons,DS,Activision,VicariousVisions,6.2,8.2,2010,Action
9988,Puzzle Chronicles,PlayStationPortable,Konami,Konami,6.2,tbd,2010,Miscellaneous
9989,Need for Speed World,PC,EAGames,"EABlackBox,EASingapore",6.2,5.7,2010,Driving
9990,Silent Hunter 5: Battle of the Atlantic,PC,Ubisoft,UbisoftRomania,6.2,3.7,2010,Simulation
9991,Kane & Lynch 2: Dog Days,PlayStation3,SquareEnix,IoInteractive,6.2,5.2,2010,Action
9992,Create,Wii,EAGames,EABrightLight,6.2,tbd,2010,Miscellaneous
9993,Doc Clock: The Toasted Sandwich of Time,PC,StickmenStudios,StickmenStudios,6.2,6.3,2010,Miscellaneous
9994,Sherlock Holmes vs. Jack the Ripper,Xbox360,Dreamcatcher,Frogwares,6.2,6.7,2010,Adventure
9995,PokePark Wii: Pikachu's Adventure,Wii,Nintendo,CreaturesInc.,6.2,7.3,2010,Action Adventure
9996,Nat Geo Challenge! Wild Life,PlayStation3,D3Publisher,GustoGames,6.2,tbd,2010,Miscellaneous
9997,Raving Rabbids: Travel in Time,Wii,Ubisoft,Ubisoft,6.2,7.3,2010,Action
9998,Divinity II: Ego Draconis,Xbox360,cdvSoftware,LarianStudiosGames,6.2,6.5,2010,Role-Playing
9999,Metal Torrent,DS,Nintendo,Arika,6.2,tbd,2010,Action
10000,DreamWorks Shrek Forever After,Xbox360,Activision,Xpec,6.2,4.3,2010,Action
10001,Mafia II: Jimmy's Vendetta,Xbox360,2KGames,2KCzech,6.2,4.5,2010,Action Adventure
10002,Splatterhouse,Xbox360,NamcoBandaiGamesAmerica,"NamcoBandaiGamesAmerica,NamcoBandaiGames",6.2,7.9,2010,Action
10003,Muscle March,Wii,NamcoBandaiGames,NBGI,6.2,6.1,2010,Action
10004,Arcade Darts,PlayStationPortable,IconGames,IconGames,6.2,5.8,2010,Sports
10005,James Bond 007: Blood Stone,Xbox360,Activision,BizarreCreations,6.2,7.1,2010,Driving
10006,MySims SkyHeroes,PlayStation3,ElectronicArts,ElectronicArts,6.2,tbd,2010,Simulation
10007,Trinity Universe,PlayStation3,NISAmerica,"Gust,IdeaFactory",6.2,7.5,2010,Role-Playing
10008,Ion Assault,PC,bitComposerGames,BlackInc.,6.2,6.3,2010,Action
10009,Bakugan: Defenders of the Core,Xbox360,Activision,NowProduction,6.2,tbd,2010,Action
10010,Blacklight: Tango Down,Xbox360,IgnitionEntertainment,ZombieStudios,6.1,7.4,2010,Action
10011,Rig'n'Roll,PC,Atari,Softlab-NSK,6.1,5.5,2010,Driving
10012,Blood Bowl,PlayStationPortable,SouthPeakGames,Cyanide,6.1,6.0,2010,Sports
10013,Shaun White Skateboarding,PlayStation3,Ubisoft,UbisoftMontreal,6.1,6.5,2010,Sports
10014,Blood Bowl,Xbox360,FocusHomeInteractive,Cyanide,6.1,5.0,2010,Sports
10015,Shaun White Skateboarding,Xbox360,Ubisoft,UbisoftMontreal,6.1,5.3,2010,Sports
10016,Mafia II: Joe's Adventures,Xbox360,2KGames,2KCzech,6.1,5.3,2010,Action Adventure
10017,Sengoku Basara: Samurai Heroes,PlayStation3,Capcom,Capcom,6.1,8.3,2010,Action
10018,Dead to Rights: Retribution,Xbox360,NamcoBandaiGamesAmerica,VolatileGames,6.1,6.9,2010,Action
10019,Hamsterball,PlayStation3,TikGames,CreatStudios,6.1,6.3,2010,Miscellaneous
10020,Aqua,Xbox360,MicrosoftGameStudios,GamesDistillery,6.1,8.2,2010,Action
10021,Emergency 2012,PC,ValuSoft,ValuSoft,6.1,5.7,2010,Action
10022,Dance! It's Your Stage,Xbox360,dtpYoungEntertainmentAG,"SproingInteractiveMedia,Sproing",6.1,tbd,2010,Action
10023,Create,PlayStation3,EAGames,EABrightLight,6.1,5.0,2010,Miscellaneous
10024,Star Wars: The Force Unleashed II,Xbox360,LucasArts,LucasArts,6.1,5.8,2010,Action
10025,Little League World Series Baseball 2010,PlayStation3,Activision,NowProduction,6.1,tbd,2010,Sports
10026,Kinect Adventures!,Xbox360,MicrosoftGameStudios,GoodScienceStudio,6.1,6.3,2010,Miscellaneous
10027,Metal Slug XX,Xbox360,SNKPlaymore,SNKPlaymore,6.1,6.9,2010,Action
10028,Dragon Age: Origins - Witch Hunt,PlayStation3,ElectronicArts,BioWare,6.1,4.5,2010,Role-Playing
10029,Razor 2: Hidden Skies,PC,StrategyFirst,Invent4Entertainment,6.1,6.1,2010,Action
10030,Robocalypse: Beaver Defense,Wii,Vogster,Vogster,6.1,6.0,2010,Strategy
10031,Voodoo Dice,Xbox360,Ubisoft,Exkee,6.1,7.4,2010,Miscellaneous
10032,Naruto Shippuden: Ultimate Ninja Heroes 3,PlayStationPortable,NamcoBandaiGames,CyberConnect2,6.1,6.4,2010,Action
10033,Red Dead Redemption: Legends & Killers,Xbox360,RockstarGames,RockstarSanDiego,6.1,7.0,2010,Action Adventure
10034,Risen,Xbox360,DeepSilver,PiranhaBytes,6.0,6.5,2010,Role-Playing
10035,Legend of the Guardians: The Owls of Ga'Hoole,Xbox360,WarnerBros.InteractiveEntertainment,KromeStudios,6.0,8.0,2010,Action
10036,The Shoot,PlayStation3,SCEA,CohortStudios,6.0,6.5,2010,Action
10037,Create,Xbox360,EAGames,EABrightLight,6.0,5.8,2010,Miscellaneous
10038,Dead to Rights: Retribution,PlayStation3,NamcoBandaiGamesAmerica,VolatileGames,6.0,6.0,2010,Action
10039,Bermuda Triangle: Saving the Coral,DS,StormCityGames,StormCityGames,6.0,tbd,2010,Miscellaneous
10040,Crazy Taxi,PlayStation3,Sega,Hitmaker,6.0,7.2,2010,Driving
10041,Cabela's Dangerous Hunts 2011,PlayStation3,Activision,Activision,6.0,4.9,2010,Sports
10042,Reign: Conflict of Nations,PC,1C,LestaStudio,6.0,5.5,2010,Strategy
10043,Fire Panic,DS,Playtainment,Yullaby,6.0,tbd,2010,Miscellaneous
10044,Fist of the North Star: Ken's Rage,PlayStation3,Tecmo,"Koei,OmegaForce",6.0,7.0,2010,Action
10045,Rooms: The Main Building,Wii,HudsonEntertainment,HudsonEntertainment,6.0,tbd,2010,Miscellaneous
10046,Pirates PlundArrr,Wii,MajescoGames,Boomzap,6.0,tbd,2010,Action
10047,7 Wonders II,DS,AvanquestSoftware,MumboJumbo,6.0,tbd,2010,Miscellaneous
10048,DanceDanceRevolution,PlayStation3,Konami,Konami,6.0,tbd,2010,Action
10049,Dragon Ball: Raging Blast 2,PlayStation3,NamcoBandaiGames,Spike,6.0,7.6,2010,Action
10050,MicroBot,Xbox360,ElectronicArts,NakedSkyEntertainment,6.0,6.4,2010,Action
10051,Majesty 2: Kingmaker,PC,ParadoxInteractive,"1C,1CCompany",6.0,7.0,2010,Strategy
10052,How to Train Your Dragon,DS,Activision,GriptoniteGames,6.0,tbd,2010,Action
10053,Crazy Taxi,Xbox360,Sega,Hitmaker,5.9,7.0,2010,Driving
10054,Star Wars: The Force Unleashed II,PC,LucasArts,LucasArts,5.9,5.8,2010,Action
10055,Dark Void,Xbox360,Capcom,AirtightGames,5.9,5.8,2010,Action
10056,KrissX,Xbox360,Konami,RegolithGamesltd,5.9,tbd,2010,Miscellaneous
10057,Splatterhouse,PlayStation3,NamcoBandaiGamesAmerica,"NamcoBandaiGamesAmerica,NamcoBandaiGames",5.9,7.9,2010,Action
10058,Pac-Man Party,Wii,NamcoBandaiGamesAmerica,TOSE,5.9,6.4,2010,Miscellaneous
10059,Hydrophobia,Xbox360,MicrosoftGameStudios,DarkEnergyDigital,5.9,7.4,2010,Action Adventure
10060,Dynasty Warriors: Strikeforce,Xbox360,Koei,OmegaForce,5.9,6.0,2010,Action
10061,Alter Ego,PC,bitComposerGames,"VivaMedia,VivaMedia,LLC",5.9,5.6,2010,Action Adventure
10062,How to Train Your Dragon,Wii,Activision,EtrangesLibellules,5.9,7.0,2010,Action
10063,Super Monkey Ball: Step & Roll,Wii,Sega,Sega,5.9,6.3,2010,Action
10064,Yard Sale Hidden Treasures: Sunnyville,Wii,Konami,Konami,5.9,tbd,2010,Miscellaneous
10065,Dark Void,PlayStation3,Capcom,AirtightGames,5.9,6.0,2010,Action
10066,Fist of the North Star: Ken's Rage,Xbox360,KoeiTecmoGames,Koei,5.9,7.1,2010,Action
10067,TRON: Evolution - Battle Grids,Wii,DisneyInteractiveStudios,n-Space,5.9,tbd,2010,Action
10068,Anarchy: Rush Hour,PlayStation3,GaijinEntertainment,GaijinEntertainment,5.9,4.6,2010,Driving
10069,Dracula: Undead Awakening,Wii,ChillingoLtd,"ChillingoLtd,ChillingoLtd.,Chillingo",5.9,tbd,2010,Action
10070,Blade Kitten,PlayStation3,Atari,KromeStudios,5.9,6.5,2010,Adventure
10071,Gladiator Begins,PlayStationPortable,AksysGames,"Acquire,Goshow",5.9,8.0,2010,Action
10072,Shaun White Skateboarding,Wii,Ubisoft,UbisoftMontreal,5.9,tbd,2010,Sports
10073,How to Train Your Dragon,Xbox360,Activision,EtrangesLibellules,5.8,7.6,2010,Action
10074,Time Crisis: Razing Storm,PlayStation3,NamcoBandaiGames,NexEntertainment,5.8,6.2,2010,Action
10075,Backbreaker,PlayStation3,505Games,NaturalMotion,5.8,7.0,2010,Sports
10076,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,Sega,Sega,5.8,8.0,2010,Action
10077,TRON: Evolution,DS,DisneyInteractiveStudios,n-Space,5.8,tbd,2010,Action Adventure
10078,Worms: Battle Islands,Wii,THQ,Team17,5.8,tbd,2010,Strategy
10079,TRON: Evolution,PlayStation3,DisneyInteractiveStudios,PropagandaGames,5.8,6.3,2010,Action
10080,Front Mission Evolved,Xbox360,SquareEnix,DoubleHelixGames,5.8,6.1,2010,Action
10081,APB,PC,ElectronicArts,RealtimeWorlds,5.8,5.7,2010,Role-Playing
10082,The Tales of Bearsworth Manor: Puzzling Pages,Wii,SquareEnix,SquareEnix,5.8,tbd,2010,Miscellaneous
10083,Front Mission Evolved,PlayStation3,SquareEnix,DoubleHelixGames,5.8,6.1,2010,Action
10084,TRON: Evolution,Xbox360,DisneyInteractiveStudios,PropagandaGames,5.8,5.7,2010,Action
10085,Borderlands: Mad Moxxi's Underdome Riot,PC,2KGames,GearboxSoftware,5.8,3.9,2010,Action
10086,Assassin's Creed II: Battle of Forli,PlayStation3,Ubisoft,UbisoftMontreal,5.8,5.0,2010,Action Adventure
10087,John Daly's ProStroke Golf,PlayStation3,O-Games,GustoGames,5.8,4.1,2010,Sports
10088,BreakQuest,PlayStationPortable,Beatshapers,Beatshapers,5.8,5.9,2010,Miscellaneous
10089,Hotel Giant 2,PC,SouthPeakGames,EnlightSoftware,5.8,2.4,2010,Strategy
10090,Blade Kitten,Xbox360,Atari,KromeStudios,5.8,6.4,2010,Adventure
10091,Assassin's Creed II: Battle of Forli,Xbox360,Ubisoft,UbisoftMontreal,5.8,6.1,2010,Action Adventure
10092,Blaster Master: Overdrive,Wii,SunSoft,SunSoft,5.8,8.4,2010,Action
10093,The Lord of the Rings: Aragorn's Quest,PlayStation3,WarnerBros.InteractiveEntertainment,TTFusion,5.8,6.2,2010,Action Adventure
10094,Super Yum Yum: Puzzle Adventures,DS,Mastertronic,AirPlay,5.8,tbd,2010,Miscellaneous
10095,Monster Rancher DS,DS,UFOInteractive,Cing,5.8,tbd,2010,Role-Playing
10096,The Lord of the Rings: Aragorn's Quest,Wii,WarnerBros.InteractiveEntertainment,HeadstrongGames,5.8,8.3,2010,Action Adventure
10097,Furry Legends,Wii,GamelionStudios,GamelionStudios,5.8,6.3,2010,Action
10098,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PC,Sega,"EurocomEntertainmentSoftware,Eurocom",5.7,3.4,2010,Sports
10099,Dragon Age: Origins - Golems of Amgarrak,PC,ElectronicArts,BioWare,5.7,5.6,2010,Role-Playing
10100,Dragon Ball: Raging Blast 2,Xbox360,NamcoBandaiGames,Spike,5.7,7.6,2010,Action
10101,Landit Bandit,PlayStation3,TheBeardedLadiesConsulting,TheBeardedLadiesConsulting,5.7,7.0,2010,Simulation
10102,TRON: Evolution,PC,DisneyInteractiveStudios,PropagandaGames,5.7,5.7,2010,Action
10103,Dark Void,PC,Capcom,AirtightGames,5.7,5.2,2010,Action
10104,DreamWorks Shrek Forever After,PlayStation3,Activision,Xpec,5.7,2.5,2010,Action
10105,Puzzle Chronicles,Xbox360,Konami,InfiniteInteractive,5.7,tbd,2010,Miscellaneous
10106,Fast Food Panic,Wii,SouthPeakGames,MBAInternational,5.7,tbd,2010,Strategy
10107,Deca Sports DS,DS,HudsonEntertainment,HudsonSoft,5.7,tbd,2010,Sports
10108,Art of Murder: Cards of Destiny,PC,CityInteractive,CityInteractive,5.7,5.4,2010,Adventure
10109,World of Outlaws: Sprint Cars,Xbox360,THQ,BigAntStudios,5.7,8.1,2010,Driving
10110,EyePet,PlayStationPortable,SCEA,SCEELondonStudio,5.7,tbd,2010,Simulation
10111,Faery: Legends of Avalon,Xbox360,FocusHomeInteractive,Spiders,5.7,6.6,2010,Role-Playing
10112,Prince of Persia: The Forgotten Sands,DS,Ubisoft,UbisoftCasablanca,5.7,6.3,2010,Action Adventure
10113,Death By Cube,Xbox360,SquareEnix,PremiumAgency,5.6,5.5,2010,Adventure
10114,Data East Arcade Classics,Wii,MajescoGames,G1M2,5.6,8.2,2010,Miscellaneous
10115,Borderlands: Mad Moxxi's Underdome Riot,PlayStation3,2KGames,GearboxSoftware,5.6,5.0,2010,Action
10116,Globulos Party,DS,GlobZ,GlobZ,5.6,tbd,2010,Miscellaneous
